Order ID,Order Date,Region,Country,Customer Name,Product Category,Product Name,ASP,Quantity,Total Revenue
ORD-202321781,2024-10-06,EMEA,United Kingdom,Alpha Prime Solutions,Electronics,"4K Monitor 27""",299.17,2,598.34
ORD-202303922,2024-10-06,EMEA,Germany,Elite Prime Corp.,Electronics,"4K Monitor 27""",329.11,5,1645.55
ORD-202313912,2024-10-06,North America,Canada,Summit Prime Systems,Electronics,Enterprise Laptop X1,1150.68,4,4602.72
ORD-202311487,2024-10-06,North America,United States,Beta Prime Solutions,Electronics,Pro Smartphone 15,965.45,10,9654.5
ORD-202310646,2024-10-06,EMEA,Germany,Delta Gamma Group,Electronics,Enterprise Laptop X1,1168.35,5,5841.75
ORD-202307993,2024-10-06,North America,Canada,Beta Alpha Corp.,Electronics,Pro Smartphone 15,889.39,4,3557.56
ORD-202310152,2024-10-06,EMEA,United Kingdom,Beta Gamma Ltd.,Electronics,Pro Smartphone 15,824.12,4,3296.48
ORD-202313788,2024-10-06,North America,United States,Alpha Gamma Inc.,Electronics,Enterprise Laptop X1,1134.79,2,2269.58
ORD-202311598,2024-10-06,EMEA,Germany,Global Next Systems,Electronics,Enterprise Laptop X1,1280.1,3,3840.3
ORD-202325708,2024-10-06,LATAM,Mexico,Beta Elite Group,Electronics,Enterprise Laptop X1,1192.82,24,28627.68
ORD-202329660,2024-10-06,North America,United States,Apex Delta Inc.,Office Supplies,Ergonomic Chair,393.26,7,2752.82
ORD-202305623,2024-10-06,EMEA,France,Global Prime Inc.,Software,Cloud License (Annual),5394.33,7,37760.31
ORD-202304136,2024-10-06,APAC,Singapore,Next Beta Corp.,Electronics,Enterprise Laptop X1,1155.75,8,9246.0
ORD-202311227,2024-10-06,APAC,China,Apex Prime Group,Office Supplies,Standing Desk,587.78,1,587.78
ORD-202312480,2024-10-06,North America,United States,Apex Alpha Ltd.,Electronics,Enterprise Laptop X1,1225.07,21,25726.47
ORD-202312764,2024-10-06,EMEA,Netherlands,Gamma Delta Inc.,Office Supplies,Ergonomic Chair,407.95,1,407.95
ORD-202308579,2024-10-06,North America,Canada,Global Global Group,Electronics,Pro Smartphone 15,874.18,6,5245.08
ORD-202318115,2024-10-06,North America,Canada,Beta Gamma Corp.,Electronics,Pro Smartphone 15,877.85,2,1755.7
ORD-202322727,2024-10-06,APAC,Singapore,Elite Gamma Solutions,Electronics,"4K Monitor 27""",383.58,3,1150.74
ORD-202321937,2024-10-06,EMEA,Netherlands,Alpha Elite Ltd.,Electronics,Wireless Headset,155.88,3,467.64
ORD-202310444,2024-10-06,EMEA,Netherlands,Summit Next Solutions,Software,Team Collaboration Tool,199.47,24,4787.28
ORD-202316102,2024-10-06,APAC,Australia,Beta Prime Solutions,Electronics,Enterprise Laptop X1,1164.45,3,3493.35
ORD-202313093,2024-10-06,North America,United States,Beta Next Inc.,Electronics,Enterprise Laptop X1,1242.2,4,4968.8
ORD-202321195,2024-10-06,North America,Canada,Apex Alpha Group,Software,Cloud License (Annual),5476.77,1,5476.77
ORD-202321033,2024-10-06,EMEA,France,Next Apex Solutions,Electronics,Pro Smartphone 15,945.5,9,8509.5
ORD-202306644,2024-10-06,EMEA,United Kingdom,Next Delta Ltd.,Software,Team Collaboration Tool,198.56,1,198.56
ORD-202312563,2024-10-06,APAC,Japan,Prime Apex Inc.,Office Supplies,Ergonomic Chair,396.38,2,792.76
ORD-202305081,2024-10-06,North America,United States,Delta Elite Inc.,Electronics,Enterprise Laptop X1,1142.45,1,1142.45
ORD-202315254,2024-10-06,North America,United States,Gamma Prime Systems,Office Supplies,Standing Desk,596.66,1,596.66
ORD-202311475,2024-10-06,APAC,Australia,Beta Next Solutions,Office Supplies,Standing Desk,621.0,1,621.0
ORD-202322129,2024-10-06,APAC,Singapore,Alpha Gamma Solutions,Electronics,Wireless Headset,142.08,2,284.16
ORD-202320343,2024-10-06,EMEA,France,Alpha Prime Corp.,Electronics,"4K Monitor 27""",362.19,2,724.38
ORD-202313074,2024-10-06,EMEA,France,Alpha Gamma Solutions,Electronics,Docking Station,197.39,2,394.78
ORD-202326658,2024-10-06,North America,Canada,Global Prime Inc.,Office Supplies,Standing Desk,535.07,2,1070.14
ORD-202315924,2024-10-06,EMEA,Germany,Prime Gamma Solutions,Electronics,"4K Monitor 27""",373.3,3,1119.9
ORD-202301334,2024-10-06,EMEA,Germany,Summit Elite Systems,Software,Team Collaboration Tool,185.14,3,555.42
ORD-202303859,2024-10-06,North America,Canada,Delta Gamma Systems,Electronics,"4K Monitor 27""",325.89,1,325.89
ORD-202321594,2024-10-06,North America,United States,Apex Elite Systems,Electronics,Docking Station,186.66,1,186.66
ORD-202306255,2024-10-06,North America,United States,Elite Apex Group,Electronics,"4K Monitor 27""",348.96,4,1395.84
ORD-202302286,2024-10-06,EMEA,Germany,Apex Prime Corp.,Electronics,Pro Smartphone 15,959.54,1,959.54
ORD-202302124,2024-10-06,EMEA,France,Global Prime Ltd.,Electronics,"4K Monitor 27""",364.21,1,364.21
ORD-202318574,2024-10-06,APAC,Singapore,Apex Next Inc.,Office Supplies,Standing Desk,630.35,11,6933.85
ORD-202323960,2024-10-06,EMEA,France,Apex Delta Solutions,Electronics,"4K Monitor 27""",356.98,1,356.98
ORD-202322392,2024-10-06,North America,Canada,Elite Alpha Systems,Electronics,Wireless Headset,150.56,3,451.68
ORD-202306643,2024-10-06,EMEA,France,Global Prime Inc.,Electronics,Wireless Headset,155.44,8,1243.52
ORD-202309122,2024-10-06,APAC,Japan,Next Apex Group,Electronics,Wireless Headset,165.13,13,2146.69
ORD-202303660,2024-10-06,North America,United States,Beta Next Systems,Software,Team Collaboration Tool,210.97,2,421.94
ORD-202319494,2024-10-06,APAC,China,Gamma Beta Ltd.,Electronics,Pro Smartphone 15,860.53,1,860.53
ORD-202306034,2024-10-06,EMEA,Germany,Beta Global Ltd.,Electronics,Pro Smartphone 15,899.74,1,899.74
ORD-202315991,2024-10-06,North America,United States,Gamma Apex Systems,Office Supplies,Ergonomic Chair,422.6,6,2535.6
ORD-202310565,2024-10-06,North America,United States,Summit Gamma Corp.,Electronics,Enterprise Laptop X1,1200.2,1,1200.2
ORD-202300978,2024-10-06,North America,Canada,Global Alpha Ltd.,Electronics,Enterprise Laptop X1,1192.35,3,3577.05
ORD-202306964,2024-10-06,North America,United States,Next Beta Ltd.,Office Supplies,Ergonomic Chair,411.55,1,411.55
ORD-202303501,2024-10-06,North America,Canada,Gamma Elite Corp.,Electronics,Pro Smartphone 15,963.17,1,963.17
ORD-202327336,2024-10-06,North America,United States,Alpha Summit Inc.,Electronics,Enterprise Laptop X1,1143.91,3,3431.73
ORD-202304299,2024-10-06,North America,United States,Elite Delta Solutions,Electronics,"4K Monitor 27""",357.09,7,2499.63
ORD-202310620,2024-10-06,EMEA,France,Next Summit Group,Electronics,Enterprise Laptop X1,1279.28,7,8954.96
ORD-202313369,2024-10-07,EMEA,United Kingdom,Global Elite Group,Software,Cloud License (Annual),4733.17,5,23665.85
ORD-202326304,2024-10-07,North America,Canada,Summit Elite Systems,Electronics,Pro Smartphone 15,899.13,4,3596.52
ORD-202325771,2024-10-07,EMEA,Netherlands,Beta Next Systems,Electronics,Pro Smartphone 15,861.14,4,3444.56
ORD-202302823,2024-10-07,APAC,India,Apex Delta Group,Office Supplies,Ergonomic Chair,418.76,1,418.76
ORD-202306058,2024-10-07,LATAM,Brazil,Next Prime Inc.,Electronics,Wireless Headset,154.95,2,309.9
ORD-202328167,2024-10-07,North America,Canada,Apex Prime Inc.,Office Supplies,Ergonomic Chair,412.21,16,6595.36
ORD-202310677,2024-10-07,EMEA,United Kingdom,Alpha Global Inc.,Software,Security Suite,1440.03,10,14400.3
ORD-202304178,2024-10-07,APAC,India,Next Apex Solutions,Software,Cloud License (Annual),4623.69,5,23118.45
ORD-202325127,2024-10-07,APAC,India,Elite Summit Corp.,Software,Team Collaboration Tool,195.57,6,1173.42
ORD-202302411,2024-10-07,APAC,Australia,Apex Delta Corp.,Office Supplies,Ergonomic Chair,422.27,1,422.27
ORD-202329082,2024-10-07,North America,Canada,Beta Next Corp.,Electronics,Docking Station,198.06,2,396.12
ORD-202322016,2024-10-07,North America,United States,Gamma Gamma Corp.,Electronics,Docking Station,198.92,3,596.76
ORD-202316061,2024-10-07,North America,Canada,Summit Delta Solutions,Electronics,"4K Monitor 27""",349.47,3,1048.41
ORD-202319305,2024-10-07,APAC,Japan,Beta Delta Inc.,Office Supplies,Standing Desk,622.34,4,2489.36
ORD-202321680,2024-10-07,North America,Canada,Alpha Elite Ltd.,Electronics,Enterprise Laptop X1,1080.11,4,4320.44
ORD-202328297,2024-10-07,APAC,India,Elite Global Systems,Electronics,Pro Smartphone 15,786.57,7,5505.99
ORD-202316017,2024-10-07,APAC,China,Elite Global Systems,Software,Team Collaboration Tool,208.3,3,624.9
ORD-202327563,2024-10-07,North America,Canada,Summit Gamma Systems,Office Supplies,Ergonomic Chair,366.6,1,366.6
ORD-202304773,2024-10-07,APAC,Australia,Global Next Ltd.,Electronics,Pro Smartphone 15,915.92,1,915.92
ORD-202303576,2024-10-07,EMEA,Netherlands,Next Apex Corp.,Electronics,"4K Monitor 27""",343.77,6,2062.62
ORD-202328717,2024-10-07,North America,Canada,Global Elite Corp.,Office Supplies,Standing Desk,589.48,5,2947.4
ORD-202303669,2024-10-07,APAC,China,Global Apex Inc.,Electronics,Enterprise Laptop X1,1236.05,1,1236.05
ORD-202323298,2024-10-07,EMEA,Germany,Prime Delta Solutions,Electronics,Enterprise Laptop X1,1041.62,11,11457.82
ORD-202316628,2024-10-07,EMEA,United Kingdom,Apex Summit Systems,Office Supplies,Standing Desk,531.07,3,1593.21
ORD-202312097,2024-10-07,North America,Canada,Summit Elite Systems,Electronics,Enterprise Laptop X1,1192.82,8,9542.56
ORD-202320002,2024-10-07,North America,United States,Delta Elite Systems,Electronics,Enterprise Laptop X1,1116.26,1,1116.26
ORD-202300250,2024-10-07,EMEA,Germany,Delta Elite Systems,Software,Security Suite,1480.9,3,4442.7
ORD-202327651,2024-10-07,North America,Canada,Next Beta Ltd.,Electronics,Wireless Headset,148.71,8,1189.68
ORD-202312012,2024-10-07,APAC,China,Delta Global Systems,Electronics,Pro Smartphone 15,926.06,1,926.06
ORD-202323459,2024-10-07,North America,Canada,Prime Apex Solutions,Electronics,Pro Smartphone 15,907.48,2,1814.96
ORD-202328706,2024-10-07,North America,United States,Apex Alpha Corp.,Electronics,Docking Station,200.87,2,401.74
ORD-202328102,2024-10-07,North America,Canada,Next Global Ltd.,Electronics,Wireless Headset,143.32,11,1576.52
ORD-202312661,2024-10-07,APAC,Japan,Beta Beta Ltd.,Electronics,Pro Smartphone 15,958.19,8,7665.52
ORD-202321947,2024-10-07,North America,Canada,Beta Next Solutions,Software,Team Collaboration Tool,188.58,6,1131.48
ORD-202324990,2024-10-07,EMEA,France,Summit Gamma Inc.,Software,Team Collaboration Tool,179.59,5,897.95
ORD-202320460,2024-10-07,EMEA,France,Next Global Solutions,Electronics,"4K Monitor 27""",367.62,2,735.24
ORD-202314249,2024-10-07,North America,United States,Summit Alpha Solutions,Electronics,"4K Monitor 27""",365.79,3,1097.37
ORD-202314057,2024-10-07,APAC,Australia,Elite Prime Solutions,Electronics,Wireless Headset,157.57,1,157.57
ORD-202308282,2024-10-07,North America,Canada,Alpha Prime Solutions,Software,Team Collaboration Tool,195.05,1,195.05
ORD-202306405,2024-10-07,North America,United States,Elite Global Systems,Electronics,Enterprise Laptop X1,1183.85,1,1183.85
ORD-202300584,2024-10-07,APAC,Australia,Summit Global Ltd.,Electronics,Pro Smartphone 15,905.84,7,6340.88
ORD-202326743,2024-10-07,North America,Canada,Prime Gamma Solutions,Electronics,Wireless Headset,146.42,3,439.26
ORD-202327376,2024-10-07,North America,Canada,Summit Gamma Systems,Electronics,Pro Smartphone 15,923.68,1,923.68
ORD-202300784,2024-10-07,North America,Canada,Global Apex Inc.,Electronics,Pro Smartphone 15,963.83,1,963.83
ORD-202322231,2024-10-07,APAC,China,Next Apex Corp.,Electronics,"4K Monitor 27""",338.26,2,676.52
ORD-202323501,2024-10-07,EMEA,Germany,Delta Elite Inc.,Office Supplies,Meeting Whiteboard,318.27,3,954.81
ORD-202304209,2024-10-07,North America,United States,Summit Global Systems,Electronics,Enterprise Laptop X1,1173.84,1,1173.84
ORD-202306439,2024-10-07,North America,Canada,Delta Global Systems,Electronics,Enterprise Laptop X1,1224.09,2,2448.18
ORD-202316968,2024-10-07,EMEA,United Kingdom,Next Prime Ltd.,Electronics,Pro Smartphone 15,868.28,4,3473.12
ORD-202324104,2024-10-07,North America,United States,Beta Apex Solutions,Office Supplies,Ergonomic Chair,383.76,2,767.52
ORD-202306504,2024-10-07,APAC,Japan,Gamma Alpha Systems,Electronics,Enterprise Laptop X1,1190.26,2,2380.52
ORD-202313570,2024-10-07,LATAM,Brazil,Prime Gamma Group,Software,Security Suite,1519.97,8,12159.76
ORD-202304322,2024-10-07,North America,Canada,Elite Elite Group,Software,Team Collaboration Tool,213.77,3,641.31
ORD-202312477,2024-10-07,EMEA,Germany,Beta Delta Inc.,Electronics,Pro Smartphone 15,953.82,2,1907.64
ORD-202306542,2024-10-07,North America,United States,Elite Beta Corp.,Office Supplies,Meeting Whiteboard,295.97,3,887.91
ORD-202316909,2024-10-07,North America,Canada,Next Beta Corp.,Software,Team Collaboration Tool,198.47,2,396.94
ORD-202308816,2024-10-08,APAC,Singapore,Elite Apex Group,Office Supplies,Standing Desk,650.74,1,650.74
ORD-202318109,2024-10-08,APAC,China,Gamma Elite Group,Electronics,"4K Monitor 27""",333.64,4,1334.56
ORD-202318400,2024-10-08,EMEA,France,Apex Alpha Solutions,Electronics,Enterprise Laptop X1,1180.69,11,12987.59
ORD-202329704,2024-10-08,APAC,China,Alpha Gamma Inc.,Software,Security Suite,1444.3,8,11554.4
ORD-202303181,2024-10-08,North America,Canada,Elite Alpha Systems,Electronics,Enterprise Laptop X1,1201.55,1,1201.55
ORD-202305570,2024-10-08,LATAM,Mexico,Alpha Delta Systems,Software,Team Collaboration Tool,210.08,1,210.08
ORD-202327535,2024-10-08,EMEA,Netherlands,Global Alpha Ltd.,Software,Security Suite,1450.74,10,14507.4
ORD-202309749,2024-10-08,APAC,Australia,Beta Alpha Solutions,Electronics,Enterprise Laptop X1,1255.96,12,15071.52
ORD-202320747,2024-10-08,North America,United States,Summit Prime Systems,Electronics,Pro Smartphone 15,896.41,1,896.41
ORD-202323801,2024-10-08,APAC,India,Beta Next Systems,Electronics,Pro Smartphone 15,876.68,2,1753.36
ORD-202312408,2024-10-08,North America,Canada,Prime Alpha Systems,Electronics,Pro Smartphone 15,955.21,1,955.21
ORD-202307825,2024-10-08,EMEA,United Kingdom,Beta Alpha Systems,Electronics,"4K Monitor 27""",338.08,1,338.08
ORD-202323386,2024-10-08,North America,Canada,Delta Gamma Group,Electronics,Enterprise Laptop X1,1116.19,4,4464.76
ORD-202303918,2024-10-08,North America,United States,Apex Prime Group,Electronics,Pro Smartphone 15,863.77,2,1727.54
ORD-202324152,2024-10-08,North America,United States,Apex Global Inc.,Electronics,Pro Smartphone 15,918.18,1,918.18
ORD-202305307,2024-10-08,EMEA,France,Summit Prime Ltd.,Electronics,Wireless Headset,139.52,1,139.52
ORD-202329497,2024-10-08,North America,United States,Global Apex Inc.,Electronics,Pro Smartphone 15,854.61,7,5982.27
ORD-202319333,2024-10-08,EMEA,Netherlands,Elite Global Systems,Electronics,Docking Station,194.79,2,389.58
ORD-202316779,2024-10-08,APAC,Singapore,Beta Prime Solutions,Electronics,"4K Monitor 27""",366.57,2,733.14
ORD-202324863,2024-10-08,EMEA,United Kingdom,Elite Prime Ltd.,Electronics,Docking Station,215.4,2,430.8
ORD-202325685,2024-10-08,North America,United States,Next Apex Group,Electronics,Pro Smartphone 15,899.98,5,4499.9
ORD-202324505,2024-10-08,North America,United States,Apex Global Systems,Software,Team Collaboration Tool,198.44,1,198.44
ORD-202320687,2024-10-08,APAC,Australia,Delta Global Systems,Electronics,Wireless Headset,144.08,6,864.48
ORD-202302698,2024-10-08,APAC,Australia,Global Prime Group,Electronics,Pro Smartphone 15,851.02,12,10212.24
ORD-202304603,2024-10-08,APAC,China,Prime Apex Inc.,Software,Team Collaboration Tool,201.77,7,1412.39
ORD-202327363,2024-10-08,EMEA,Netherlands,Next Delta Corp.,Electronics,Enterprise Laptop X1,1177.97,4,4711.88
ORD-202304442,2024-10-08,LATAM,Brazil,Prime Prime Ltd.,Software,Security Suite,1455.75,1,1455.75
ORD-202308209,2024-10-08,APAC,Australia,Gamma Beta Solutions,Electronics,Pro Smartphone 15,872.14,1,872.14
ORD-202305897,2024-10-08,EMEA,Netherlands,Beta Next Systems,Software,Team Collaboration Tool,197.72,2,395.44
ORD-202323992,2024-10-08,APAC,Singapore,Next Beta Corp.,Electronics,"4K Monitor 27""",350.9,6,2105.4
ORD-202307562,2024-10-08,North America,United States,Apex Delta Inc.,Office Supplies,Ergonomic Chair,406.07,16,6497.12
ORD-202305193,2024-10-08,LATAM,Mexico,Gamma Apex Solutions,Office Supplies,Standing Desk,604.72,1,604.72
ORD-202310891,2024-10-08,EMEA,United Kingdom,Summit Elite Solutions,Software,Security Suite,1538.85,4,6155.4
ORD-202311147,2024-10-08,EMEA,France,Gamma Elite Inc.,Electronics,Wireless Headset,154.99,8,1239.92
ORD-202306842,2024-10-08,North America,Canada,Delta Elite Ltd.,Electronics,Enterprise Laptop X1,1073.12,1,1073.12
ORD-202327354,2024-10-08,EMEA,Netherlands,Elite Delta Group,Office Supplies,Standing Desk,583.44,1,583.44
ORD-202325172,2024-10-08,North America,United States,Global Elite Corp.,Electronics,Pro Smartphone 15,895.46,2,1790.92
ORD-202300140,2024-10-08,North America,United States,Global Alpha Ltd.,Software,Team Collaboration Tool,194.9,7,1364.3
ORD-202329813,2024-10-08,North America,Canada,Alpha Apex Corp.,Software,Security Suite,1604.09,2,3208.18
ORD-202310884,2024-10-08,APAC,Singapore,Alpha Summit Inc.,Office Supplies,Ergonomic Chair,416.71,1,416.71
ORD-202314620,2024-10-08,EMEA,United Kingdom,Gamma Beta Ltd.,Electronics,Wireless Headset,156.79,9,1411.11
ORD-202328828,2024-10-08,APAC,Japan,Elite Delta Solutions,Software,Team Collaboration Tool,204.78,2,409.56
ORD-202323744,2024-10-08,EMEA,France,Apex Summit Corp.,Electronics,Pro Smartphone 15,867.45,7,6072.15
ORD-202323513,2024-10-08,APAC,Australia,Summit Alpha Corp.,Electronics,Wireless Headset,139.2,6,835.2
ORD-202307176,2024-10-08,North America,United States,Beta Prime Solutions,Electronics,Wireless Headset,156.49,3,469.47
ORD-202305964,2024-10-08,EMEA,United Kingdom,Summit Prime Solutions,Office Supplies,Meeting Whiteboard,286.31,1,286.31
ORD-202322421,2024-10-08,EMEA,Germany,Prime Prime Ltd.,Electronics,Enterprise Laptop X1,1133.63,2,2267.26
ORD-202305712,2024-10-08,EMEA,Netherlands,Alpha Apex Corp.,Software,Team Collaboration Tool,202.92,2,405.84
ORD-202305956,2024-10-08,EMEA,Germany,Global Elite Corp.,Office Supplies,Ergonomic Chair,415.67,6,2494.02
ORD-202325707,2024-10-08,North America,United States,Delta Next Inc.,Office Supplies,Ergonomic Chair,404.99,1,404.99
ORD-202311289,2024-10-08,North America,Canada,Gamma Next Ltd.,Electronics,"4K Monitor 27""",359.17,2,718.34
ORD-202319809,2024-10-08,North America,Canada,Beta Beta Group,Office Supplies,Ergonomic Chair,401.71,1,401.71
ORD-202315515,2024-10-08,North America,United States,Prime Delta Solutions,Electronics,Wireless Headset,149.93,3,449.79
ORD-202309537,2024-10-08,APAC,Singapore,Elite Gamma Solutions,Office Supplies,Ergonomic Chair,397.81,6,2386.86
ORD-202308265,2024-10-08,APAC,Singapore,Apex Next Inc.,Software,Cloud License (Annual),5225.11,4,20900.44
ORD-202319888,2024-10-08,EMEA,Germany,Summit Global Ltd.,Office Supplies,Standing Desk,591.14,1,591.14
ORD-202303042,2024-10-08,APAC,India,Elite Delta Group,Software,Team Collaboration Tool,202.25,1,202.25
ORD-202319775,2024-10-08,APAC,India,Delta Delta Systems,Office Supplies,Standing Desk,595.09,1,595.09
ORD-202314979,2024-10-08,North America,United States,Next Prime Group,Office Supplies,Standing Desk,621.76,1,621.76
ORD-202310453,2024-10-08,North America,United States,Global Delta Ltd.,Software,Security Suite,1418.03,3,4254.09
ORD-202304279,2024-10-08,EMEA,Netherlands,Gamma Gamma Corp.,Electronics,Enterprise Laptop X1,1247.53,2,2495.06
ORD-202316077,2024-10-08,APAC,Japan,Beta Next Systems,Electronics,Pro Smartphone 15,882.72,1,882.72
ORD-202318732,2024-10-08,North America,United States,Apex Next Group,Software,Security Suite,1485.77,1,1485.77
ORD-202304847,2024-10-09,EMEA,Netherlands,Summit Delta Solutions,Software,Team Collaboration Tool,206.75,22,4548.5
